OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
90,1009,0,1009,4,6969599.83808,10559.9998773333
91,2011,0,2011,3,6969599.83808,10559.9998773333
92,1067,0,1067,4,6969599.83808,10559.9998773333
93,1588,0,1588,6,6969599.83808,10559.9998773333
94,2012,0,2012,3,6969599.83808,10559.9998773333
95,1126,0,1126,3,6969599.83808,10559.9998773333
96,3505,0,3505,4,6969599.83808,10559.9998773333
97,2510,0,2510,3,6969599.83808,10559.9998773333
98,1372,0,1372,3,6969600.70421999,10560.0005335
99,3148,0,3148,3,6969599.83808,10559.9998773333
100,892,0,892,3,6969599.83808,10559.9998773333
101,2128,0,2128,3,6969599.83808,10559.9998773333
102,705,0,705,3,6969599.83808,10559.9998773333
103,3037,0,3037,1,6969599.83808,10559.9998773333
104,842,0,842,5,6969599.83808,10559.9998773333
105,1208,0,1208,2,6969599.83808,10559.9998773333
106,2509,0,2509,2,6969599.83808,10559.9998773333
107,1707,0,1707,5,6969599.83808,10559.9998773333
108,1358,0,1358,5,6969599.83808,10559.9998773333
109,2059,0,2059,2,6969599.83808,10559.9998773333
110,2522,0,2522,2,6969599.83808,10559.9998773333
111,1200,0,1200,2,6969599.83808,10559.9998773333
112,1133,0,1133,4,6969599.83808,10559.9998773333
113,2344,0,2344,1,6969599.83808,10559.9998773333
114,1470,0,1470,2,6969599.83808,10559.9998773333
115,2234,0,2234,2,6969599.83808,10559.9998773333
116,1417,0,1417,5,6969599.83808,10559.9998773333
117,734,0,734,3,6969600.70421999,10560.0005335
118,1812,0,1812,0,6969599.83808,10559.9998773333
119,2156,0,2156,2,6969600.70421999,10560.0005335
120,1517,0,1517,2,6969600.70421999,10560.0005335
121,2057,0,2057,3,6969600.70421999,10560.0005335
122,1378,0,1378,1,6969599.83808,10559.9998773333
123,2639,0,2639,4,6969599.83808,10559.9998773333
124,1080,0,1080,6,6969599.83808,10559.9998773333
125,1777,0,1777,3,6969599.83808,10559.9998773333
126,3970,0,3970,6,6969599.83808,10559.9998773333
127,1921,0,1921,2,6969599.83808,10559.9998773333
128,1641,0,1641,4,6969600.70421999,10560.0005335
129,2800,0,2800,2,6969600.70421999,10560.0005335
130,2535,0,2535,4,6969599.83808,10559.9998773333
131,3971,0,3971,1,6969600.70421999,10560.0005335
132,3552,0,3552,1,6969599.83808,10559.9998773333
133,2464,0,2464,2,6969599.83808,10559.9998773333
134,1355,0,1355,5,6969599.83808,10559.9998773333
135,1307,0,1307,3,6969599.83808,10559.9998773333
136,2988,0,2988,2,6969599.83808,10559.9998773333
137,2451,0,2451,4,6969599.83808,10559.9998773333
138,707,0,707,2,6969599.83808,10559.9998773333
139,2927,0,2927,4,6969600.70421999,10560.0005335
140,1316,0,1316,3,6969599.83808,10559.9998773333
141,3435,0,3435,1,6969599.83808,10559.9998773333
142,381,0,381,5,6969599.83808,10559.9998773333
143,738,0,738,1,6969599.83808,10559.9998773333
144,1847,0,1847,3,6969600.70421999,10560.0005335
145,762,0,762,6,6969599.83808,10559.9998773333
146,1543,0,1543,5,6969600.70421999,10560.0005335
147,1732,0,1732,3,6969599.83808,10559.9998773333
148,3794,0,3794,6,6969599.83808,10559.9998773333
149,3109,0,3109,2,6969599.83808,10559.9998773333
150,3914,0,3914,2,6969599.83808,10559.9998773333
151,3791,0,3791,5,6969599.83808,10559.9998773333
152,2017,0,2017,3,6969599.83808,10559.9998773333
153,1556,0,1556,1,6969600.70421999,10560.0005335
154,2702,0,2702,6,6969599.83808,10559.9998773333
155,2703,0,2703,5,6969599.83808,10559.9998773333
156,3051,0,3051,2,6969599.83808,10559.9998773333
157,1873,0,1873,0,6969600.70421999,10560.0005335
158,957,0,957,2,6969600.70421999,10560.0005335
159,3902,0,3902,1,6969599.83808,10559.9998773333
160,2625,0,2625,2,6969599.83808,10559.9998773333
161,3324,0,3324,1,6969599.83808,10559.9998773333
162,1699,0,1699,4,6969600.70421999,10560.0005335
163,1143,0,1143,2,6969599.83808,10559.9998773333
164,1828,0,1828,4,6969599.83808,10559.9998773333
165,1418,0,1418,2,6969599.83808,10559.9998773333
166,605,0,605,5,6969599.83808,10559.9998773333
167,2178,0,2178,2,6969600.70421999,10560.0005335
168,966,0,966,5,6969601.57036009,10560.0011896667
169,1948,0,1948,2,6969599.83808,10559.9998773333
170,1139,0,1139,1,6969599.83808,10559.9998773333
171,583,0,583,1,6969599.83808,10559.9998773333
172,1182,0,1182,6,6969599.83808,10559.9998773333
173,1225,0,1225,1,6969599.83808,10559.9998773333
174,1634,0,1634,1,6969599.83808,10559.9998773333
175,2041,0,2041,2,6969599.83808,10559.9998773333
176,2586,0,2586,3,6969599.83808,10559.9998773333
177,1069,0,1069,3,6969599.83808,10559.9998773333
178,2744,0,2744,2,6969599.83808,10559.9998773333
179,1591,0,1591,7,6969599.83808,10559.9998773333
180,1142,0,1142,2,6969599.83808,10559.9998773333
181,2521,0,2521,2,6969600.70421999,10560.0005335
182,1784,0,1784,3,6969599.83808,10559.9998773333
183,1848,0,1848,1,6969599.83808,10559.9998773333
184,1940,0,1940,4,6969599.83808,10559.9998773333
185,3446,0,3446,2,6969599.83808,10559.9998773333
186,1166,0,1166,1,6969600.70421999,10560.0005335
187,1830,0,1830,3,6969599.83808,10559.9998773333
188,1596,0,1596,4,6969599.83808,10559.9998773333
189,3213,0,3213,6,6969599.83808,10559.9998773333
190,2351,0,2351,4,6969599.83808,10559.9998773333
191,1400,0,1400,2,6969599.83808,10559.9998773333
192,732,0,732,2,6969599.83808,10559.9998773333
193,3396,0,3396,1,6969600.70421999,10560.0005335
194,1697,0,1697,0,6969599.83808,10559.9998773333
195,549,0,549,2,6969600.70421999,10560.0005335
196,465,0,465,1,6969599.83808,10559.9998773333
197,1265,0,1265,1,6969599.83808,10559.9998773333
198,1423,0,1423,5,6969599.83808,10559.9998773333
199,2935,0,2935,3,6969599.83808,10559.9998773333
200,1731,0,1731,3,6969600.70421999,10560.0005335
201,1876,0,1876,5,6969599.83808,10559.9998773333
202,377,0,377,3,6969599.83808,10559.9998773333
203,2115,0,2115,0,6969600.70421999,10560.0005335
204,2504,0,2504,3,6969599.83808,10559.9998773333
205,1014,0,1014,1,6969599.83808,10559.9998773333
206,3444,0,3444,3,6969599.83808,10559.9998773333
207,2982,0,2982,1,6969599.83808,10559.9998773333
208,2636,0,2636,1,6969599.83808,10559.9998773333
209,2926,0,2926,1,6969599.83808,10559.9998773333
210,881,0,881,5,6969599.83808,10559.9998773333
211,1233,0,1233,4,6969599.83808,10559.9998773333
212,972,0,972,2,6969600.70421999,10560.0005335
213,3279,0,3279,2,6969599.83808,10559.9998773333
214,704,0,704,3,6969599.83808,10559.9998773333
215,2968,0,2968,1,6969599.83808,10559.9998773333
216,888,0,888,1,6969599.83808,10559.9998773333
217,2694,0,2694,1,6969599.83808,10559.9998773333
218,2983,0,2983,1,6969599.83808,10559.9998773333
219,2877,0,2877,4,6969599.83808,10559.9998773333
220,1717,0,1717,3,6969599.83808,10559.9998773333
221,678,0,678,2,6969599.83808,10559.9998773333
222,2802,0,2802,1,6969600.70421999,10560.0005335
223,1027,0,1027,3,6969599.83808,10559.9998773333
224,3269,0,3269,2,6969599.83808,10559.9998773333
225,1235,0,1235,3,6969600.70421999,10560.0005335
226,1865,0,1865,1,6969599.83808,10559.9998773333
227,2969,0,2969,1,6969599.83808,10559.9998773333
228,2095,0,2095,2,6969599.83808,10559.9998773333
229,2294,0,2294,3,6969599.83808,10559.9998773333
230,893,0,893,5,6969599.83808,10559.9998773333
231,3684,0,3684,1,6969599.83808,10559.9998773333
232,2697,0,2697,3,6969599.83808,10559.9998773333
233,770,0,770,0,6969599.83808,10559.9998773333
234,3338,0,3338,1,6969599.83808,10559.9998773333
235,2274,0,2274,2,6969599.83808,10559.9998773333
236,3674,0,3674,2,6969599.83808,10559.9998773333
237,2930,0,2930,1,6969599.83808,10559.9998773333
238,1746,0,1746,0,6969600.70421999,10560.0005335
239,1360,0,1360,4,6969599.83808,10559.9998773333
240,3907,0,3907,2,6969599.83808,10559.9998773333
241,1130,0,1130,6,6969599.83808,10559.9998773333
242,729,0,729,4,6969599.83808,10559.9998773333
243,1025,0,1025,5,6969599.83808,10559.9998773333
244,2457,0,2457,3,6969599.83808,10559.9998773333
245,1319,0,1319,2,6969599.83808,10559.9998773333
246,2169,0,2169,3,6969600.70421999,10560.0005335
247,1535,0,1535,6,6969601.57036009,10560.0011896667
248,2570,0,2570,2,6969599.83808,10559.9998773333
249,2248,0,2248,2,6969599.83808,10559.9998773333
250,1929,0,1929,3,6969599.83808,10559.9998773333
251,2328,0,2328,1,6969599.83808,10559.9998773333
252,1439,0,1439,4,6969599.83808,10559.9998773333
253,1633,0,1633,2,6969599.83808,10559.9998773333
254,2226,0,2226,2,6969599.83808,10559.9998773333
255,602,0,602,4,6969599.83808,10559.9998773333
256,1366,0,1366,2,6969599.83808,10559.9998773333
257,3844,0,3844,1,6969599.83808,10559.9998773333
258,2272,0,2272,1,6969599.83808,10559.9998773333
259,3212,0,3212,5,6969599.83808,10559.9998773333
260,3913,0,3913,1,6969600.70421999,10560.0005335
261,3261,0,3261,2,6969599.83808,10559.9998773333
262,2976,0,2976,3,6969599.83808,10559.9998773333
263,324,0,324,5,6969600.70421999,10560.0005335
264,3614,0,3614,1,6969599.83808,10559.9998773333
265,1410,0,1410,1,6969599.83808,10559.9998773333
266,2508,0,2508,4,6969599.83808,10559.9998773333
267,441,0,441,2,6969599.83808,10559.9998773333
268,1461,0,1461,2,6969599.83808,10559.9998773333
269,908,0,908,6,6969600.70421999,10560.0005335
270,2400,0,2400,1,6969599.83808,10559.9998773333
271,2700,0,2700,2,6969599.83808,10559.9998773333
272,1231,0,1231,3,6969599.83808,10559.9998773333
273,2050,0,2050,3,6969599.83808,10559.9998773333
274,1926,0,1926,2,6969599.83808,10559.9998773333
275,1806,0,1806,2,6969599.83808,10559.9998773333
276,1585,0,1585,3,6969599.83808,10559.9998773333
277,527,0,527,3,6969599.83808,10559.9998773333
278,2679,0,2679,2,6969599.83808,10559.9998773333
279,1519,0,1519,2,6969600.70421999,10560.0005335
280,1074,0,1074,2,6969599.83808,10559.9998773333
281,3562,0,3562,6,6969599.83808,10559.9998773333
282,1533,0,1533,6,6969600.70421999,10560.0005335
283,3436,0,3436,1,6969599.83808,10559.9998773333
284,2707,0,2707,3,6969599.83808,10559.9998773333
285,1786,0,1786,2,6969599.83808,10559.9998773333
286,1640,0,1640,4,6969599.83808,10559.9998773333
287,2864,0,2864,2,6969599.83808,10559.9998773333
288,2640,0,2640,4,6969599.83808,10559.9998773333
289,3961,0,3961,1,6969600.70421999,10560.0005335
290,616,0,616,2,6969599.83808,10559.9998773333
291,1328,0,1328,2,6969599.83808,10559.9998773333
292,3278,0,3278,2,6969599.83808,10559.9998773333
293,2006,0,2006,2,6969599.83808,10559.9998773333
294,2166,0,2166,1,6969600.70421999,10560.0005335
295,369,0,369,3,6969599.83808,10559.9998773333
296,1673,0,1673,2,6969600.70421999,10560.0005335
297,1765,0,1765,7,6969599.83808,10559.9998773333
298,2416,0,2416,7,6969600.70421999,10560.0005335
299,1343,0,1343,3,6969599.83808,10559.9998773333
300,3571,0,3571,2,6969599.83808,10559.9998773333
301,1198,0,1198,4,6969600.70421999,10560.0005335
302,2246,0,2246,2,6969599.83808,10559.9998773333
303,4021,0,4021,1,6969600.70421999,10560.0005335
304,946,0,946,1,6969600.70421999,10560.0005335
305,1421,0,1421,4,6969599.83808,10559.9998773333
306,4023,0,4023,1,6969600.70421999,10560.0005335
307,3494,0,3494,1,6969599.83808,10559.9998773333
308,2160,0,2160,3,6969600.70421999,10560.0005335
309,2333,0,2333,3,6969599.83808,10559.9998773333
310,2474,0,2474,2,6969600.70421999,10560.0005335
311,3629,0,3629,2,6969599.83808,10559.9998773333
312,2338,0,2338,2,6969599.83808,10559.9998773333
313,2398,0,2398,4,6969599.83808,10559.9998773333
314,486,0,486,2,6969599.83808,10559.9998773333
315,3675,0,3675,2,6969599.83808,10559.9998773333
316,1960,0,1960,4,6969599.83808,10559.9998773333
317,3799,0,3799,1,6969599.83808,10559.9998773333
318,1015,0,1015,2,6969599.83808,10559.9998773333
319,321,0,321,3,6969600.70421999,10560.0005335
320,3326,0,3326,2,6969599.83808,10559.9998773333
321,2414,0,2414,1,6969599.83808,10559.9998773333
322,3974,0,3974,2,6969599.83808,10559.9998773333
323,1901,0,1901,2,6969599.83808,10559.9998773333
324,1137,0,1137,2,6969599.83808,10559.9998773333
325,3561,0,3561,7,6969599.83808,10559.9998773333
326,840,0,840,2,6969599.83808,10559.9998773333
327,3277,0,3277,2,6969599.83808,10559.9998773333
328,2526,0,2526,6,6969599.83808,10559.9998773333
329,2364,0,2364,2,6969599.83808,10559.9998773333
330,1736,0,1736,1,6969599.83808,10559.9998773333
331,2247,0,2247,3,6969599.83808,10559.9998773333
332,1136,0,1136,2,6969599.83808,10559.9998773333
333,2180,0,2180,3,6969600.70421999,10560.0005335
334,3615,0,3615,2,6969599.83808,10559.9998773333
335,2994,0,2994,2,6969599.83808,10559.9998773333
336,789,0,789,2,6969599.83808,10559.9998773333
337,434,0,434,6,6969599.83808,10559.9998773333
338,2073,0,2073,3,6969599.83808,10559.9998773333
339,3846,0,3846,1,6969599.83808,10559.9998773333
340,2682,0,2682,1,6969599.83808,10559.9998773333
341,1577,0,1577,1,6969599.83808,10559.9998773333
342,1678,0,1678,1,6969599.83808,10559.9998773333
343,1541,0,1541,4,6969600.70421999,10560.0005335
344,2628,0,2628,2,6969599.83808,10559.9998773333
345,3147,0,3147,2,6969599.83808,10559.9998773333
346,1724,0,1724,6,6969599.83808,10559.9998773333
347,3322,0,3322,1,6969599.83808,10559.9998773333
348,3669,0,3669,1,6969599.83808,10559.9998773333
349,1937,0,1937,5,6969599.83808,10559.9998773333
350,1982,0,1982,1,6969599.83808,10559.9998773333
351,1017,0,1017,2,6969599.83808,10559.9998773333
352,1232,0,1232,1,6969599.83808,10559.9998773333
353,3509,0,3509,1,6969599.83808,10559.9998773333
354,1814,0,1814,1,6969599.83808,10559.9998773333
355,2094,0,2094,0,6969600.70421999,10560.0005335
356,2813,0,2813,3,6969600.70421999,10560.0005335
357,3917,0,3917,2,6969599.83808,10559.9998773333
358,2824,0,2824,1,6969600.70421999,10560.0005335
359,200,0,200,3,6969599.83808,10559.9998773333
360,3621,0,3621,3,6969599.83808,10559.9998773333
361,2052,0,2052,2,6969599.83808,10559.9998773333
362,1047,0,1047,1,6969599.83808,10559.9998773333
363,2293,0,2293,4,6969599.83808,10559.9998773333
364,555,0,555,5,6969599.83808,10559.9998773333
365,1962,0,1962,2,6969599.83808,10559.9998773333
366,1251,0,1251,2,6969599.83808,10559.9998773333
367,3964,0,3964,1,6969599.83808,10559.9998773333
368,582,0,582,2,6969599.83808,10559.9998773333
369,588,0,588,1,6969599.83808,10559.9998773333
370,1478,0,1478,4,6969599.83808,10559.9998773333
371,954,0,954,3,6969600.70421999,10560.0005335
372,3208,0,3208,2,6969599.83808,10559.9998773333
373,1289,0,1289,3,6969599.83808,10559.9998773333
374,1362,0,1362,1,6969599.83808,10559.9998773333
375,3855,0,3855,2,6969600.70421999,10560.0005335
376,542,0,542,2,6969599.83808,10559.9998773333
377,1501,0,1501,1,6969599.83808,10559.9998773333
378,409,0,409,1,6969599.83808,10559.9998773333
379,1903,0,1903,2,6969599.83808,10559.9998773333
380,716,0,716,3,6969599.83808,10559.9998773333
381,1195,0,1195,3,6969599.83808,10559.9998773333
382,2411,0,2411,3,6969599.83808,10559.9998773333
383,827,0,827,0,6969599.83808,10559.9998773333
384,3905,0,3905,1,6969599.83808,10559.9998773333
385,1990,0,1990,4,6969599.83808,10559.9998773333
386,3451,0,3451,1,6969599.83808,10559.9998773333
387,3166,0,3166,2,6969599.83808,10559.9998773333
388,2153,0,2153,2,6969600.70421999,10560.0005335
389,1716,0,1716,4,6969599.83808,10559.9998773333
390,1728,0,1728,2,6969599.83808,10559.9998773333
391,679,0,679,1,6969599.83808,10559.9998773333
392,2104,0,2104,2,6969599.83808,10559.9998773333
393,1373,0,1373,3,6969599.83808,10559.9998773333
394,1886,0,1886,6,6969599.83808,10559.9998773333
395,823,0,823,3,6969599.83808,10559.9998773333
396,1690,0,1690,3,6969599.83808,10559.9998773333
397,829,0,829,1,6969600.70421999,10560.0005335
398,1117,0,1117,5,6969599.83808,10559.9998773333
399,1347,0,1347,1,6969599.83808,10559.9998773333
400,3161,0,3161,2,6969599.83808,10559.9998773333
401,1983,0,1983,1,6969599.83808,10559.9998773333
402,2360,0,2360,3,6969599.83808,10559.9998773333
403,3276,0,3276,2,6969599.83808,10559.9998773333
404,3052,0,3052,2,6969599.83808,10559.9998773333
405,2705,0,2705,2,6969599.83808,10559.9998773333
406,2357,0,2357,5,6969599.83808,10559.9998773333
407,1993,0,1993,2,6969599.83808,10559.9998773333
408,1951,0,1951,2,6969599.83808,10559.9998773333
409,1579,0,1579,0,6969599.83808,10559.9998773333
410,2054,0,2054,4,6969599.83808,10559.9998773333
411,528,0,528,1,6969600.70421999,10560.0005335
412,2633,0,2633,3,6969599.83808,10559.9998773333
413,1822,0,1822,5,6969599.83808,10559.9998773333
414,3155,0,3155,5,6969599.83808,10559.9998773333
415,2753,0,2753,1,6969600.70421999,10560.0005335
416,1576,0,1576,1,6969599.83808,10559.9998773333
417,2922,0,2922,2,6969599.83808,10559.9998773333
418,674,0,674,1,6969599.83808,10559.9998773333
419,1472,0,1472,3,6969599.83808,10559.9998773333
420,1529,0,1529,2,6969600.70421999,10560.0005335
421,2478,0,2478,3,6969599.83808,10559.9998773333
422,1111,0,1111,2,6969599.83808,10559.9998773333
423,3616,0,3616,5,6969599.83808,10559.9998773333
424,2690,0,2690,2,6969599.83808,10559.9998773333
425,959,0,959,2,6969600.70421999,10560.0005335
426,2566,0,2566,5,6969599.83808,10559.9998773333
427,2158,0,2158,3,6969600.70421999,10560.0005335
428,1733,0,1733,1,6969599.83808,10559.9998773333
429,1443,0,1443,2,6969599.83808,10559.9998773333
430,1381,0,1381,6,6969599.83808,10559.9998773333
431,2404,0,2404,3,6969599.83808,10559.9998773333
432,2525,0,2525,3,6969599.83808,10559.9998773333
433,2592,0,2592,3,6969599.83808,10559.9998773333
434,2503,0,2503,2,6969599.83808,10559.9998773333
435,889,0,889,2,6969599.83808,10559.9998773333
436,2241,0,2241,3,6969599.83808,10559.9998773333
437,383,0,383,2,6969599.83808,10559.9998773333
438,2014,0,2014,2,6969599.83808,10559.9998773333
439,1420,0,1420,3,6969599.83808,10559.9998773333
440,2534,0,2534,2,6969599.83808,10559.9998773333
441,2584,0,2584,6,6969599.83808,10559.9998773333
442,874,0,874,2,6969599.83808,10559.9998773333
443,1254,0,1254,4,6969599.83808,10559.9998773333
444,1589,0,1589,6,6969599.83808,10559.9998773333
445,3028,0,3028,1,6969599.83808,10559.9998773333
446,2179,0,2179,2,6969600.70421999,10560.0005335
447,1947,0,1947,5,6969599.83808,10559.9998773333
448,1309,0,1309,3,6969599.83808,10559.9998773333
449,3788,0,3788,2,6969599.83808,10559.9998773333
450,3455,0,3455,2,6969599.83808,10559.9998773333
451,3741,0,3741,1,6969599.83808,10559.9998773333
452,1481,0,1481,4,6969599.83808,10559.9998773333
453,728,0,728,5,6969599.83808,10559.9998773333
454,1131,0,1131,2,6969599.83808,10559.9998773333
455,2064,0,2064,2,6969599.83808,10559.9998773333
456,1315,0,1315,3,6969599.83808,10559.9998773333
457,1778,0,1778,6,6969600.70421999,10560.0005335
458,1592,0,1592,6,6969599.83808,10559.9998773333
459,487,0,487,2,6969599.83808,10559.9998773333
460,3163,0,3163,1,6969599.83808,10559.9998773333
461,2577,0,2577,1,6969599.83808,10559.9998773333
462,1414,0,1414,4,6969599.83808,10559.9998773333
463,1715,0,1715,5,6969599.83808,10559.9998773333
464,2387,0,2387,4,6969599.83808,10559.9998773333
465,1583,0,1583,2,6969600.70421999,10560.0005335
466,1128,0,1128,5,6969599.83808,10559.9998773333
467,2122,0,2122,3,6969599.83808,10559.9998773333
468,1406,0,1406,2,6969599.83808,10559.9998773333
469,1963,0,1963,2,6969600.70421999,10560.0005335
470,3333,0,3333,2,6969600.70421999,10560.0005335
471,2217,0,2217,2,6969599.83808,10559.9998773333
472,3386,0,3386,3,6969600.70421999,10560.0005335
473,1104,0,1104,1,6969599.83808,10559.9998773333
474,1622,0,1622,1,6969599.83808,10559.9998773333
475,1600,0,1600,4,6969599.83808,10559.9998773333
476,1711,0,1711,7,6969599.83808,10559.9998773333
477,1768,0,1768,6,6969599.83808,10559.9998773333
478,3726,0,3726,1,6969599.83808,10559.9998773333
479,550,0,550,2,6969599.83808,10559.9998773333
480,2172,0,2172,1,6969600.70421999,10560.0005335
481,839,0,839,3,6969600.70421999,10560.0005335
482,3281,0,3281,1,6969599.83808,10559.9998773333
483,3275,0,3275,2,6969600.70421999,10560.0005335
484,1353,0,1353,4,6969599.83808,10559.9998773333
485,2337,0,2337,2,6969600.70421999,10560.0005335
486,1892,0,1892,3,6969599.83808,10559.9998773333
487,4080,0,4080,1,6969599.83808,10559.9998773333
488,2799,0,2799,1,6969600.70421999,10560.0005335
489,1766,0,1766,7,6969599.83808,10559.9998773333
490,2164,0,2164,2,6969600.70421999,10560.0005335
491,3508,0,3508,1,6969599.83808,10559.9998773333
492,971,0,971,3,6969600.70421999,10560.0005335
493,3217,0,3217,2,6969600.70421999,10560.0005335
494,466,0,466,1,6969599.83808,10559.9998773333
495,1597,0,1597,4,6969599.83808,10559.9998773333
496,1318,0,1318,2,6969599.83808,10559.9998773333
497,2750,0,2750,6,6969599.83808,10559.9998773333
498,382,0,382,6,6969599.83808,10559.9998773333
499,3963,0,3963,1,6969599.83808,10559.9998773333
500,758,0,758,4,6969599.83808,10559.9998773333
501,1888,0,1888,3,6969599.83808,10559.9998773333
502,3336,0,3336,2,6969599.83808,10559.9998773333
503,3678,0,3678,3,6969599.83808,10559.9998773333
504,3853,0,3853,4,6969599.83808,10559.9998773333
505,3381,0,3381,1,6969601.57036009,10560.0011896667
506,2396,0,2396,2,6969599.83808,10559.9998773333
507,1171,0,1171,3,6969599.83808,10559.9998773333
508,1228,0,1228,2,6969599.83808,10559.9998773333
509,3686,0,3686,1,6969599.83808,10559.9998773333
510,901,0,901,2,6969599.83808,10559.9998773333
511,1175,0,1175,5,6969599.83808,10559.9998773333
512,1086,0,1086,3,6969599.83808,10559.9998773333
513,906,0,906,3,6969599.83808,10559.9998773333
514,2929,0,2929,1,6969599.83808,10559.9998773333
515,1205,0,1205,3,6969599.83808,10559.9998773333
516,1299,0,1299,4,6969599.83808,10559.9998773333
517,1808,0,1808,2,6969599.83808,10559.9998773333
518,1904,0,1904,2,6969599.83808,10559.9998773333
519,1928,0,1928,4,6969599.83808,10559.9998773333
520,3087,0,3087,2,6969599.83808,10559.9998773333
521,1689,0,1689,2,6969599.83808,10559.9998773333
522,757,0,757,2,6969599.83808,10559.9998773333
523,1460,0,1460,2,6969599.83808,10559.9998773333
524,3327,0,3327,2,6969599.83808,10559.9998773333
525,3624,0,3624,1,6969599.83808,10559.9998773333
526,1561,0,1561,1,6969600.70421999,10560.0005335
527,1492,0,1492,5,6969599.83808,10559.9998773333
528,1843,0,1843,2,6969599.83808,10559.9998773333
529,3153,0,3153,3,6969599.83808,10559.9998773333
530,1748,0,1748,2,6969599.83808,10559.9998773333
531,581,0,581,1,6969599.83808,10559.9998773333
532,1680,0,1680,1,6969599.83808,10559.9998773333
533,1253,0,1253,3,6969599.83808,10559.9998773333
534,2580,0,2580,1,6969599.83808,10559.9998773333
535,3209,0,3209,2,6969599.83808,10559.9998773333
536,373,0,373,4,6969599.83808,10559.9998773333
537,501,0,501,3,6969599.83808,10559.9998773333
538,2620,0,2620,0,6969599.83808,10559.9998773333
539,1203,0,1203,2,6969599.83808,10559.9998773333
540,2527,0,2527,1,6969599.83808,10559.9998773333
541,2391,0,2391,3,6969599.83808,10559.9998773333
542,3210,0,3210,3,6969599.83808,10559.9998773333
543,3162,0,3162,2,6969599.83808,10559.9998773333
544,3332,0,3332,3,6969599.83808,10559.9998773333
545,2163,0,2163,2,6969601.57036009,10560.0011896667
546,2811,0,2811,1,6969601.57036009,10560.0011896667
547,2763,0,2763,2,6969599.83808,10559.9998773333
548,3106,0,3106,4,6969599.83808,10559.9998773333
549,4033,0,4033,2,6969600.70421999,10560.0005335
550,4022,0,4022,1,6969600.70421999,10560.0005335
551,1832,0,1832,4,6969599.83808,10559.9998773333
552,547,0,547,4,6969599.83808,10559.9998773333
553,1953,0,1953,3,6969599.83808,10559.9998773333
554,2649,0,2649,3,6969599.83808,10559.9998773333
555,1730,0,1730,1,6969599.83808,10559.9998773333
556,2512,0,2512,1,6969599.83808,10559.9998773333
557,1815,0,1815,3,6969600.70421999,10560.0005335
558,780,0,780,2,6969599.83808,10559.9998773333
559,2170,0,2170,5,6969600.70421999,10560.0005335
560,900,0,900,3,6969599.83808,10559.9998773333
561,1639,0,1639,0,6969599.83808,10559.9998773333
562,2529,0,2529,1,6969599.83808,10559.9998773333
563,315,0,315,3,6969600.70421999,10560.0005335
564,197,0,197,3,6969599.83808,10559.9998773333
565,140,0,140,7,6969599.83808,10559.9998773333
566,2865,0,2865,4,6969599.83808,10559.9998773333
567,2758,0,2758,2,6969599.83808,10559.9998773333
568,1660,0,1660,5,6969599.83808,10559.9998773333
569,2936,0,2936,2,6969599.83808,10559.9998773333
570,2075,0,2075,3,6969599.83808,10559.9998773333
571,1180,0,1180,4,6969599.83808,10559.9998773333
572,2363,0,2363,2,6969599.83808,10559.9998773333
573,1483,0,1483,3,6969599.83808,10559.9998773333
574,1247,0,1247,1,6969599.83808,10559.9998773333
575,961,0,961,2,6969600.70421999,10560.0005335
576,3319,0,3319,0,6969599.83808,10559.9998773333
577,1749,0,1749,2,6969599.83808,10559.9998773333
578,1108,0,1108,2,6969600.70421999,10560.0005335
579,1954,0,1954,2,6969599.83808,10559.9998773333
580,3047,0,3047,2,6969599.83808,10559.9998773333
581,1263,0,1263,4,6969599.83808,10559.9998773333
582,3739,0,3739,3,6969600.70421999,10560.0005335
583,963,0,963,2,6969600.70421999,10560.0005335
584,2578,0,2578,1,6969599.83808,10559.9998773333
585,1430,0,1430,4,6969600.70421999,10560.0005335
586,3908,0,3908,3,6969599.83808,10559.9998773333
587,3032,0,3032,2,6969599.83808,10559.9998773333
588,1438,0,1438,1,6969599.83808,10559.9998773333
589,1024,0,1024,3,6969600.70421999,10560.0005335
590,1082,0,1082,1,6969600.70421999,10560.0005335
591,1761,0,1761,4,6969599.83808,10559.9998773333
592,1115,0,1115,2,6969599.83808,10559.9998773333
593,3620,0,3620,3,6969599.83808,10559.9998773333
594,819,0,819,3,6969599.83808,10559.9998773333
595,1994,0,1994,3,6969599.83808,10559.9998773333
596,2807,0,2807,5,6969600.70421999,10560.0005335
