OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
1425,2167,0,3611,3,6969599.83808,10559.9998773333
1426,2128,0,3500,2,6969599.83808,10559.9998773333
1427,69,0,382,2,6969599.83808,10559.9998773333
1428,603,0,1182,2,6969599.83808,10559.9998773333
1429,853,0,1485,2,6969599.83808,10559.9998773333
1430,1025,0,1678,0,6969599.83808,10559.9998773333
1431,1510,0,2298,4,6969599.83808,10559.9998773333
1432,1333,0,2051,2,6969599.83808,10559.9998773333
1433,1247,0,1939,4,6969599.83808,10559.9998773333
1434,2170,0,3614,2,6969599.83808,10559.9998773333
1435,88,0,437,2,6969599.83808,10559.9998773333
1436,1363,0,2097,1,6969599.83808,10559.9998773333
1437,1421,0,2172,3,6969600.70421999,10560.0005335
1438,687,0,1289,3,6969599.83808,10559.9998773333
1439,748,0,1361,4,6969600.70421999,10560.0005335
1440,2334,0,4144,3,6969599.83808,10559.9998773333
1441,1388,0,2122,2,6969599.83808,10559.9998773333
1442,2298,0,3969,2,6969599.83808,10559.9998773333
1443,1603,0,2451,0,6969599.83808,10559.9998773333
1444,1749,0,2688,0,6969599.83808,10559.9998773333
1445,1324,0,2042,1,6969599.83808,10559.9998773333
1446,1310,0,2014,0,6969599.83808,10559.9998773333
1447,614,0,1193,2,6969599.83808,10559.9998773333
1448,299,0,793,1,6969599.83808,10559.9998773333
1449,2069,0,3338,0,6969599.83808,10559.9998773333
1450,362,0,886,3,6969599.83808,10559.9998773333
1451,1652,0,2521,1,6969600.70421999,10560.0005335
1452,190,0,645,0,6969599.83808,10559.9998773333
1453,698,0,1300,3,6969599.83808,10559.9998773333
1454,1837,0,2825,2,6969600.70421999,10560.0005335
1455,1481,0,2269,0,6969599.83808,10559.9998773333
1456,1348,0,2066,2,6969599.83808,10559.9998773333
1457,386,0,910,2,6969599.83808,10559.9998773333
1458,1004,0,1657,2,6969599.83808,10559.9998773333
1459,146,0,557,1,6969599.83808,10559.9998773333
1460,1067,0,1725,1,6969599.83808,10559.9998773333
1461,2205,0,3686,2,6969599.83808,10559.9998773333
1462,2102,0,3439,1,6969600.70421999,10560.0005335
1463,1678,0,2569,0,6969600.70421999,10560.0005335
1464,2016,0,3216,2,6969599.83808,10559.9998773333
1465,1709,0,2624,1,6969599.83808,10559.9998773333
1466,1032,0,1690,1,6969599.83808,10559.9998773333
1467,1047,0,1705,4,6969599.83808,10559.9998773333
1468,753,0,1366,2,6969599.83808,10559.9998773333
1469,1369,0,2103,1,6969599.83808,10559.9998773333
1470,1241,0,1933,3,6969599.83808,10559.9998773333
1471,460,0,1010,2,6969599.83808,10559.9998773333
1472,1385,0,2119,3,6969599.83808,10559.9998773333
1473,683,0,1285,4,6969599.83808,10559.9998773333
1474,1523,0,2330,1,6969599.83808,10559.9998773333
1475,1831,0,2819,2,6969600.70421999,10560.0005335
1476,1687,0,2578,1,6969599.83808,10559.9998773333
1477,794,0,1417,4,6969599.83808,10559.9998773333
1478,1178,0,1850,1,6969599.83808,10559.9998773333
1479,2039,0,3274,3,6969599.83808,10559.9998773333
1480,954,0,1601,2,6969599.83808,10559.9998773333
1481,1609,0,2457,2,6969599.83808,10559.9998773333
1482,1322,0,2040,2,6969599.83808,10559.9998773333
1483,594,0,1173,5,6969599.83808,10559.9998773333
1484,1744,0,2683,0,6969599.83808,10559.9998773333
1485,2192,0,3673,1,6969599.83808,10559.9998773333
1486,2096,0,3399,0,6969600.70421999,10560.0005335
1487,801,0,1424,3,6969599.83808,10559.9998773333
1488,1501,0,2289,2,6969600.70421999,10560.0005335
1489,1234,0,1926,2,6969599.83808,10559.9998773333
1490,1034,0,1692,2,6969599.83808,10559.9998773333
1491,1183,0,1864,1,6969599.83808,10559.9998773333
1492,1269,0,1961,1,6969599.83808,10559.9998773333
1493,1642,0,2511,0,6969600.70421999,10560.0005335
